Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
alcatel OT-605,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,98 x 54 x 12.7 mm (3.86 x 2.13 x 0.5 in),-,,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,104 MHz,,microSDHC (dedicated slot),,VGA,,Yes,No,,Yes,Yes,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 850 mAh battery,,"Cherry Red, Raven",
alcatel OT-668,,GSM,GSM 850 / 1900 ,,,,92.5 x 46 x 17.2 mm (3.64 x 1.81 x 0.68 in),76 g (2.68 oz),,Mini-SIM,"1.77 inches, 9.9 cm",128 x 160 pixels (~116 ppi density),,,104 MHz,,microSDHC (dedicated slot),2MB,2 MP,,Yes,No,,Yes,Yes,WLANNo,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 650 mAh battery,,"Black, Cherry Red, Aubergine",About 50 EUR
alcatel OT-838,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,115 x 61 x 12.5 mm (4.53 x 2.40 x 0.49 in),101 g (3.56 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,208 MHz,,microSDHC (dedicated slot),2MB,2 MP,,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1000 mAh battery,,"Black, Ocean Blue, Red, Lavender",About 60 EUR
alcatel OT-903,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - OT-903D,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,110 x 57.6 x 12.5 mm (4.33 x 2.27 x 0.49 in),114 g (4.02 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.3 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),150MB,2 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1300 mAh battery,,"Black, Pure White, Fuschia, Cherry Red",About 50 EUR
alcatel OT-993,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,124.4 x 63.9 x 11.4 mm (4.90 x 2.52 x 0.45 in),150 g (5.29 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),3GB,"5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1500 mAh battery,,"Black, White, Aubergine",About 150 EUR
alcatel OT-988 Shockwave,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,EV-DO Rev.A 3.1 Mbps,119.9 x 66 x 13.7 mm (4.72 x 2.60 x 0.54 in),155 g (5.47 oz),,Mini-SIM,"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.5 (Gingerbread),,800 MHz Cortex-A5,,"microSDHC (dedicated slot), 2 GB included",1GB 512MB RAM,3.15 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,FM radio,microUSB 2.0,"Li-Ion 1400 mAh, removable",,Black,About 380 EUR
alcatel OT-978,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,127.4 x 66.1 x 10.9 mm (5.02 x 2.60 x 0.43 in),144.5 g (5.08 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3 (Gingerbread),,,,microSDHC (dedicated slot),512MB,3.15 MP,,Yes,VGA,,Yes,Yes,WLANWi-Fi 802.11 b/g,"3.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion, removable",,Black,About 210 EUR
alcatel OT-992D,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,124 x 64.2 x 10.7 mm (4.88 x 2.53 x 0.42 in),-,,"Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,5 MP,LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1500 mAh, removable",,"Black, White, Red, Gold",
alcatel OT-997,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,129.8 x 68 x 11 mm (5.11 x 2.68 x 0.43 in),143 g (5.04 oz),,Mini-SIM,"4.3 inches, 52.6 cm","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Ardesia, White, Dark Red, Orange",About 250 EUR
alcatel OT-997D,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,129.8 x 68 x 11 mm (5.11 x 2.68 x 0.43 in),143 g (5.04 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.3 inches, 52.6 cm","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Black, White",About 280 EUR
alcatel OT-983,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,114.5 x 61 x 12.5 mm (4.51 x 2.40 x 0.49 in),136 g (4.80 oz),,Mini-SIM,"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),BCM 21552G,1.0 GHz,,microSDHC (dedicated slot),512MB 512MB RAM,3.15 MP,,480p@15fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1300 mAh, removable",,"Black, Cherry red",About 50 EUR
alcatel View,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,-,-,,Yes,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 7.8,,1.0 GHz,,No,4GB 512MB RAM,"5 MP, AF",LED flash,480p@30fps,Yes,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP, EDR",No,No,microUSB 2.0,"Li-Ion 1500 mAh, removable",,"White, Black, Pink, Orange",
alcatel One Touch Scribe HD,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 42.2/11.5 Mbps,144 x 75 x 8.5 mm (5.67 x 2.95 x 0.33 in),135 g (4.76 oz),,Micro-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,Yes,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2500 mAh, removable",,"Pure White, Black, Flash Red, Flash Yellow",About 220 EUR
alcatel One Touch Scribe X,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 42.2/5.76 Mbps,144 x 75 x 8.5 mm (5.67 x 2.95 x 0.33 in),-,,Micro-SIM,"5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"12 MP, AF",LED flash,1080p@30fps,1 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2500 mAh, removable",,"White Devil, Black Devil, Twilight Blue, Carpet, Anodized Bluish Black, Anodized Cranberry Pink, White Carbon, Black Carbon",About 620 EUR
alcatel One Touch Scribe HD-LTE,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 , LTE,"HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps",144 x 75 x 8.7 mm (5.67 x 2.95 x 0.34 in),135 g (4.76 oz),,Micro-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,Yes,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2500 mAh, removable",,Reddish Black,About 350 EUR
alcatel One Touch X'Pop,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,131 x 68 x 10.9 mm/ 11.3mm (NFC),139 g (4.90 oz),,Mini-SIM,"4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),"4GB (1GB user available), 512MB RAM","5 MP, AF",LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",Yes (OT-5035Y model only),"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Black, Aubergine, Cherry Red, Ocean Blue, Slate, Hot Pink, Tangerine, Turquoise, Apple Green, Pure White",About 150 EUR
alcatel One Touch M'Pop,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,121.5 x 64 x 11.8 mm (4.78 x 2.52 x 0.46 in),136.5 g (4.80 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"4GB 512MB RAM, 4GB 1GB RAM (5020W)","5 MP, AF (OT-5020W only)",,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1400 mAh, removable",,"Black, Aubergine, Cherry Red, Ocean Blue, Slate, Hot Pink, Tangerine, Turquoise, Apple Green, Pure White",About 140 EUR
alcatel One Touch S'Pop,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,115 x 61.2 x 12.2 mm (4.53 x 2.41 x 0.48 in),122 g (4.30 oz),,Mini-SIM,"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"4GB (2GB user available), 512MB RAM",3.15 MP,,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1400 mAh, removable",,,About 100 EUR
alcatel One Touch T'Pop,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,115 x 62.3 x 12.2 mm (4.53 x 2.45 x 0.48 in),118 g (4.16 oz),,Mini-SIM,"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),512MB 256MB RAM,"2 MP, EU, or 3.2 MP, Americas",,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1400 mAh, removable",,"Bluish Black, Pure White, Flash Red, Hot Pink, Turquoise, Apple Green, Tangerine",About 100 EUR
alcatel One Touch Idol,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,133 x 67.5 x 7.9 mm (5.24 x 2.66 x 0.31 in),109 g (3.84 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","4.66 inches, 59.9 cm","540 x 960 pixels, 16:9 ratio (~236 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),"4GB / 13.3GB (dual SIM version), 1GB RAM","8 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, non-removable",,"Silver, Slate, Pink, Red, Yellow",About 230 EUR
alcatel One Touch Idol Ultra,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/0.384 Mbps,134.4 x 68.5 x 6.5 mm (5.29 x 2.70 x 0.26 in),115 g (4.06 oz),,Micro-SIM,"4.65 inches, 59.6 cm","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531T,No,16GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,1.3 MP,,Yes,"No, included adaptor for 3.5mm","WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, non-removable",,"Black, Red, Yellow, Green, Turquoise",About 270 EUR
alcatel One Touch Tab 7 HD,,No cellular connectivity, N/A,,,,191 x 125 x 9.1 mm (7.52 x 4.92 x 0.36 in),350 g (12.35 oz),,No,"7.0 inches, 142.1 cm","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.1 (Jelly Bean),Rockchip 3066,Dual-core 1.6 GHz Cortex-A9,,microSDHC (dedicated slot),8GB 1GB RAM,2 MP,,Yes,VGA,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.1, A2DP",No,No,microUSB 2.0,"Li-Ion 3300 mAh, non-removable",,Black,About 110 EUR
alcatel One Touch Tab 7,,No cellular connectivity, N/A,,,,192.8 x 121 x 9.5 mm (7.59 x 4.76 x 0.37 in),350 g (12.35 oz),,No,"7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1 (Jelly Bean),Rockchip RK2928,1.0 GHz Cortex-A9,,microSDHC (dedicated slot),4GB 1GB RAM,VGA,,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.1, A2DP",No,No,microUSB 2.0,"Li-ion 3240 mAh, non-removable",,Black,About 100 EUR
alcatel One Touch Tab 8 HD,,No cellular connectivity, N/A,,,,202 x 154 x 9.5 mm (7.95 x 6.06 x 0.37 in),400 g (14.11 oz),,,"8.0 inches, 198.2 cm","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.6 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,2 MP,,Yes,VGA,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.1, A2DP",No,No,microUSB 2.0,"Li-Ion, non-removable",,Black,About 140 EUR
alcatel One Touch Evo 7 HD,,No cellular connectivity, N/A,,,,197 x 120 x 10 mm (7.76 x 4.72 x 0.39 in),350 g (12.35 oz),,Single SIM or Dual SIM (dual stand-by),"7.0 inches, 142.1 cm","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.6 GHz,,microSDHC (dedicated slot),4GB 1GB RAM,3 MP,,Yes,VGA,,Yes,No,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,microUSB 2.0,"Li-Ion, non-removable",,"Black, White",About 140 EUR
alcatel One Touch Evo 7,,No cellular connectivity, N/A,,,,191 x 127 x 11 mm (7.52 x 5.0 x 0.43 in),390 g (13.76 oz),,Single SIM or Dual SIM (dual stand-by),"7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.0 (Ice Cream Sandwich),,1.0 GHz,,microSDHC (dedicated slot),4GB 1GB RAM,VGA,,Yes,No,,Yes,No,WLANWi-Fi 802.11 b/g/n,"2.0, A2DP",No,No,microUSB 2.0,"Li-Ion, non-removable",,"Twilight Blue, Black, Vermillion",About 100 EUR
alcatel One Touch Scribe Easy,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,143 x 78.4 x 9.8 mm (5.63 x 3.09 x 0.39 in),163 g (5.75 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","5.0 inches, 71.2 cm","480 x 800 pixels, 5:3 ratio (~187 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8225 Snapdragon S4 Play,Dual-core 1.2 GHz Cortex-A5,Adreno 203,microSDHC (dedicated slot),"4GB (2.4GB user available), 512MB RAM","5 MP, AF",LED flash,720p@24fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2500 mAh, removable",,"Flash Red, Flash Yellow, Black and Flash Blue",About 170 EUR
alcatel One Touch Star,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - 6010,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,117.9 x 60.8 x 9.7 mm (4.64 x 2.39 x 0.38 in),119.5 (4.20 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),"4GB (2.4GB user available), 512MB RAM","5 MP, AF",LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1500 mAh, removable",,"Black, White, Pink",About 220 EUR
alcatel One Touch Fire,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,115 x 62.3 x 12.2 mm (4.53 x 2.45 x 0.48 in),108 g (3.81 oz),,Mini-SIM,"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Firefox OS 1.0,Qualcomm MSM7227A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,"microSDHC (dedicated slot), 2 GB included",160MB 512MB ROM 256MB RAM,3.15 MP,,480p@30fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,3.0,No,Stereo FM radio,microUSB 2.0,"Li-Ion 1400 mAh, removable",,"Mozilla Orange, Apple Green, Pure White",About 120 EUR
alcatel Idol X,,GSM / HSPA,"GSM 850 / 900 / 1800 / 1900 - 6040, 6040A",HSDPA 900 / 2100 - OT-6040/6040D,,HSPA 42.2/11.5 Mbps,140.4 x 67.5 x 6.9 mm (5.53 x 2.66 x 0.27 in),130 g (4.59 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 4.2.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),"8GB 2GB RAM, 16GB 2GB RAM","13.1 MP, AF",LED flash,1080p@30fps,2.1 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 2000 mAh, non-removable",,"Blue, Black, Red, Yellow",About 370 EUR
alcatel One Touch Snap,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,,HSPA 42.2/11.5 Mbps (Single SIM model),130.3 x 67 x 9 mm (5.13 x 2.64 x 0.35 in),-,,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),"4GB (2.4GB user available), 1GB RAM","8 MP, AF",LED flash,720p,1.3 MP,720p,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Silver, Cloudy, White",
alcatel One Touch Pixi,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,115 x 62.3 x 12.2 mm (4.53 x 2.45 x 0.48 in),118 g (4.16 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)","3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),,1.0 GHz,,microSDHC (dedicated slot),512MB 256MB RAM,2 MP,,480p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 1300 mAh, removable",,"White, Night Sky",About 50 EUR
alcatel One Touch Snap LTE,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"1, 2, 4, 5, 17 - 7030Y","HSPA, LTE Cat3 100/50 Mbps",134 x 69.6 x 10.9 mm (5.28 x 2.74 x 0.43 in),-,,Micro-SIM,"4.65 inches, 59.6 cm","480 x 854 pixels, 16:9 ratio (~211 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.2 GHz,,microSDHC (dedicated slot),"4GB (2.4GB user available), 1GB RAM","8 MP, AF",LED flash,720p,2 MP,720p,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,"FM radio, RDS",microUSB 2.0,"Li-Ion 2200 mAh, removable",,"Bluish Black, Cloudy, Metallic Red, White",
alcatel One Touch T10,,No cellular connectivity, N/A,,,,192 x 117.6 x 11.3 mm (7.56 x 4.63 x 0.44 in),340 g (11.99 oz),,No,"7.0 inches, 139.5 cm","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Android 4.0.3 (Ice Cream Sandwich),Rochip RK2918,1.0 GHz Cortex-A8,Vivante GC800,microSDHC (dedicated slot),"4GB (2.1GB user available), 1GB RAM",VGA,,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,No,No,No,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,Black/Silver,About 130 EUR
alcatel Idol Mini,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 1900 / 2100 - 6012A/6012E,,HSPA 21.1/5.76 Mbps,127.1 x 62 x 7.9 mm (5.00 x 2.44 x 0.31 in),96 g (3.39 oz),,"Dual SIM (Micro-SIM, dual stand-by)","4.3 inches, 51.0 cm","480 x 854 pixels, 16:9 ratio (~228 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),"4GB 512MB RAM (SS), 8GB 512MB RAM (DS)","5 MP, AF","LED flash, panorama",720p@30fps,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 1700 mAh, non-removable",,"Cranberry Pink, Silver, Slate",About 130 EUR
