Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Nokia 3110 Evolve,,GSM,GSM 900 / 1800 / 1900 ,,,,"108.5 x 45.7 x 15.6 mm, 72 cc (4.27 x 1.80 x 0.61 in)",87 g (3.07 oz),,Mini-SIM,"1.8 inches, 10.2 cm",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),9MB,1.3 MP,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,Stereo FM radio,miniUSB,Removable Li-Ion 1020 mAh battery (BL-5C),,Grey,About 100 EUR
Nokia 1209,,GSM,GSM 900 / 1800 ,,,,"102 x 44.1 x 17.5 mm, 70.5 cc (4.02 x 1.74 x 0.69 in)",79.9 g (2.75 oz),,Mini-SIM,"1.4 inches, 27.6 x 21.8 mm, 6.3 cm","96 x 98 pixels, 1:1 ratio (~98 ppi density)",,,,,No,,No,,,,,Yes,No,WLANNo,No,,No,No,Removable Li-Ion 700 mAh battery (BL-5CA),,"Blue, Gray",About 40 EUR
Nokia 2600 classic,,GSM,GSM 900 / 1800 ,,,,"109.6 x 46.7 x 12 mm, 63.5 cc (4.31 x 1.84 x 0.47 in)",73.2 g (2.57 oz),,Mini-SIM,"1.77 inches, 9.9 cm",128 x 160 pixels (~116 ppi density),,,,,No,10MB,VGA,,Yes,No,,Yes,No,WLANNo,2.0,,FM radio,No,Removable Li-Ion 870 mAh battery (BL-5BT),,"Black, Orange, Blue, Beige",About 60 EUR
Nokia 7900 Crystal Prism,,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,"Yes, 384 kbps","112 x 45 x 11.3 mm, 55 cc (4.41 x 1.77 x 0.44 in)",101 g (3.56 oz),,Mini-SIM,"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,No,1GB,2 MP,LED flash,QCIF,No,,Yes,No,WLANNo,2.0,,No,microUSB,Removable Li-Ion 850 mAh battery (BL-6P),,Black,About 170 EUR
Nokia 3120 classic,,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,"Yes, 384 kbps","111 x 45 x 13 mm, 60 cc (4.37 x 1.77 x 0.51 in)",85 g (3.00 oz),,Mini-SIM,"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSDHC (dedicated slot),24MB,2 MP,LED flash,480p (newest firmware only),VGA videocall camera,,Yes,No,WLANNo,2.0,,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1000 mAh battery (BL-4U),,"Graphite, Plum/Powder White, Deep Red, Chestnut Brown",About 100 EUR
Nokia N73,,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",110 x 49 x 19 mm (4.33 x 1.93 x 0.75 in),116 g (4.09 oz),,Mini-SIM,"2.4 inches, 36 x 48 mm, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.1, S60 3rd edition",,220 MHz Dual ARM 9,,miniSD,42MB 64MB RAM,"3.15 MP, AF","Carl Zeiss optics, LED flash",CIF,VGA videocall camera,,"Yes, with stereo speakers",No,WLANNo,"2.0, A2DP (latest firmware)",,Stereo FM radio,Pop-Port 2.0,Removable Li-Ion 1100 mAh battery (BP-6M ),,"Silver Grey/Deep Plum, Frost White/Metallic Red, Black (Music Edition)",About 100 EUR
Nokia N93,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps","118 x 55.5 x 28.2 mm, 133 cc (4.65 x 2.19 x 1.11 in)",180 g (6.35 oz),,Mini-SIM,"2.4 inches, 36 x 48 mm, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.1, S60 3rd edition",,332 MHz Dual ARM 11,3D Graphics HW Accelerator,"miniSD, 128 MB included",50MB 64MB RAM,"3.15 MP, 3x optical zoom, AF","Carl Zeiss optics, LED flash",480p@30fps,CIF videocall camera,,Yes,No,WLANWi-Fi 802.11b/g,2.0,,Stereo FM radio,2.0,Removable Li-Po 1100 mAh battery (BP-6M),,"Black, Silver",About 440 EUR
Nokia 5500 Sport,,GSM,GSM 900 / 1800 / 1900 ,,,,"107 x 45 x 18 mm, 77 cc (4.21 x 1.77 x 0.71 in)",103 g (3.63 oz),,Mini-SIM,"1.7 inches, 31 x 31 mm, 9.3 cm","208 x 208 pixels, 1:1 ratio (~173 ppi density)","Symbian 9.1, Series 60 rel. 3.0",,235 MHz ARM 9,,microSD (dedicated slot),8MB 64MB RAM,2 MP,,QCIF,No,,Yes,No,WLANNo,2.0,,Stereo FM radio,Pop-Port 2.0,Removable Li-Ion 860 mAh battery (BL-5B),,Black and gray,About 200 EUR
Nokia E50,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,"113 x 43.5 x 15.5 mm, 70 cc (4.45 x 1.71 x 0.61 in)",104 g (3.67 oz),,Mini-SIM,"2.1 inches, 31 x 42 mm, 13.7 cm","240 x 320 pixels, 4:3 ratio (~190 ppi density)","Symbian OS 9.1, S60 3rd edition",,235 MHz ARM 9,,microSD (dedicated slot),70MB 32MB RAM,1.3 MP,also available without camera,QCIF,No,,Yes,No,WLANNo,2.0,,No,Pop-Port 2.0,Removable Li-Ion 970 mAh battery (BL-5C),,"Silver, Black",About 150 EUR
Nokia 1110i,,GSM,GSM 900 / 1800 ,,,,104 x 44 x 17 mm (4.09 x 1.73 x 0.67 in),80 g (2.82 oz),,Mini-SIM,,96 x 68 pixels,,,,,No,4MB,No,,,,,Yes,No,WLANNo,No,,No,,Removable Li-Ion 900 mAh battery (BL-5C),,Xpress-on covers,About 40 EUR
Nokia 6080,,GSM,GSM 900 / 1800 / 1900 ,,,,105.4 x 44.3 x 18.6 mm (4.15 x 1.74 x 0.73 in),91 g (3.21 oz),,Mini-SIM,"1.78 inches, 10.0 cm",128 x 160 pixels (~115 ppi density),,,,,No,4.3MB,VGA,,SQCIF,No,,Yes,No,WLANNo,No,,Stereo FM radio,Pop-Port,Removable Li-Ion 820 mAh battery (BL-5B),,"Black, Gold",About 70 EUR
Nokia 6151,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps","108 x 47 x 19 mm, 88 cc (4.25 x 1.85 x 0.75 in)",98 g (3.46 oz),,Mini-SIM,"1.8 inches, 29 x 35 mm, 10.2 cm",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),30MB,1.3 MP,,QCIF,No,,"Yes, with stereo speakers",No,WLANNo,"2.0, A2DP",,Stereo FM radio,Pop-Port 2.0,Removable Li-Ion 1100 mAh battery (BP-6M),,Black,About 120 EUR
Nokia 7373,,GSM,GSM 900 / 1800 / 1900 ,,,,"88 x 43 x 23 mm, 75 cc (3.46 x 1.69 x 0.91 in)",104 g (3.67 oz),,Mini-SIM,"2.0 inches, 30 x 40 mm, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),8MB,2 MP,,QCIF,No,,"Yes, with stereo speakers",No,WLANNo,"2.0, A2DP",,Stereo FM radio,Pop-Port,Removable Li-Ion 700 mAh battery (BL-4B),,"Bronze Black, Powder Pink",About 150 EUR
Nokia 7390,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps","90 x 47 x 19 mm, 76 cc (3.54 x 1.85 x 0.75 in)",115 g (4.06 oz),,Mini-SIM,"2.3 inches, 16.4 cm","240 x 320 pixels, 4:3 ratio (~174 ppi density)",,,,,microSD (dedicated slot),21MB,"3.15 MP, AF",LED flash,Yes,VGA videocall camera,,"Yes, with stereo speakers",No,WLANNo,"2.0, A2DP",,Stereo FM radio,Pop-Port,Removable Li-Ion (BP-5M),,"Bronze Black, Powder Pink",About 210 EUR
Nokia 8800 Sirocco,,GSM,GSM 900 / 1800 / 1900 ,,,,"107 x 45 x 17.5 mm, 68 cc (4.21 x 1.77 x 0.69 in)",138 g (4.87 oz),,Mini-SIM,"1.7 inches, 31 x 31 mm, 9.3 cm","208 x 208 pixels, 1:1 ratio (~173 ppi density)",,,,,No,128MB,2 MP,,QCIF,No,,Yes,No,WLANNo,"2.0, A2DP",,FM radio,No,Removable Li-Ion 700 mAh battery (BP-6X),,"Silver, Black, Gold Edition",About 500 EUR
Nokia 6085,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,92 x 46 x 23 mm (3.62 x 1.81 x 0.91 in),84 g (2.96 oz),,Mini-SIM,"1.8 inches, 28 x 35 mm, 10.2 cm",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),4MB,VGA,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,FM radio,Pop-Port 1.1,Removable Li-Ion 970 mAh battery (BL-5C),,,About 80 EUR
Nokia 6288,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps",100 x 46 x 21 mm (3.94 x 1.81 x 0.83 in),115 g (4.06 oz),,Mini-SIM,"2.2 inches, 35 x 45 mm, 15.0 cm","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,"miniSD, 512 MB included",6MB,2 MP,LED flash,480p,VGA videocall camera,,Yes,No,WLANNo,"2.0, A2DP",,Stereo FM radio,Pop-Port 2.0,Removable Li-Ion 1100 mAh battery (BP-6M),,"White, Black, Red, Blue",About 140 EUR
Nokia 5200,,GSM,GSM 900 / 1800 / 1900 ,,,,"92.4 x 48.2 x 20.7 mm, 85 cc (3.64 x 1.90 x 0.81 in)",104 g (3.67 oz),,Mini-SIM,"2.0 inches, 12.6 cm",128 x 160 pixels (~102 ppi density),,,,,microSD (dedicated slot),5MB,VGA,,Yes,No,,No,No,WLANNo,Yes,,Stereo FM radio,Proprietary,Removable Li-Ion 760 mAh battery (BL-5B),,"Red, Blue",About 80 EUR
Nokia 5300,,GSM,GSM 900 / 1800 / 1900 ,,,,"92.4 x 48.2 x 20.7 mm, 85 cc (3.64 x 1.90 x 0.81 in)",106 g (3.74 oz),,Mini-SIM,"2.1 inches, 31 x 42 mm, 13.7 cm","240 x 320 pixels, 4:3 ratio (~190 ppi density)",,,,,microSD (dedicated slot),5MB,1.3 MP,,QCIF,No,,Yes,No,WLANNo,"2.0, A2DP",,Stereo FM radio,miniUSB,Removable Li-Ion 860 mAh battery (BL-5B),,"Red, Black",About 100 EUR
Nokia N75,,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 1900 ,,"Yes, 384 kbps","95 x 52 x 20 mm, 93 cc (3.74 x 2.05 x 0.79 in)",123.5 g (4.34 oz),,Mini-SIM,"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)","Symbian OS 9.1, S60 rel. 3.0u",,220 MHz Dual ARM 9,,microSD (dedicated slot),40MB 64MB RAM,2 MP,LED flash,CIF,No,,"Yes, with stereo speakers",No,WLANNo,2.0,,Stereo FM radio,Pop-Port 2.0,Removable Li-Ion 800 mAh battery (BL-5BT),,Chocolate Black,About 260 EUR
Nokia N95,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,"99 x 53 x 21 mm, 90 cc (3.90 x 2.09 x 0.83 in)",120 g (4.23 oz),,Mini-SIM,"2.6 inches, 40 x 53 mm, 20.9 cm","240 x 320 pixels, 4:3 ratio (~154 ppi density)","Symbian OS 9.2, S60 rel. 3.1",,332 MHz Dual ARM 11,3D Graphics HW Accelerator,"microSDHC (dedicated slot), 128 MB included",160MB 64MB RAM,"5 MP, AF","Carl Zeiss optics, LED flash",480p@30fps,QVGA videocall camera,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g, UPnP technology","2.0, A2DP",,Stereo FM radio,miniUSB 2.0,Removable Li-Ion 950 mAh battery (BL-5F),,"Silver,  Plum, Black, Pink, Red",About 210 EUR
Nokia 6020,,GSM,GSM 900 / 1800 / 1900 ,,,,"106 x 44 x 20 mm, 73 cc (4.17 x 1.73 x 0.79 in)",90 g (3.17 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",,,,,No,3.5MB,VGA,,Yes,No,,Yes,No,WLANNo,No,,No,Pop-Port,Removable Li-Ion 760 mAh battery (BL-5B),,Graphite,
Nokia 7710,,GSM,GSM 900 / 1800 / 1900 ,,,,"128 x 69.5 x 19 mm, 142 cc (5.04 x 2.74 x 0.75 in)",189 g (6.67 oz),,Mini-SIM,"3.5 inches, 79 x 40 mm, 31.6 cm","640 x 320 pixels, 18:9 ratio (~204 ppi density)","Symbian 7.0s, Series 90 UI",TI OMAP 1510,168 MHz ARM925T,,"MMC, 128 MB included",90MB,1 MP,,QCIF,No,,Yes,No,WLANNo,1.2,,FM radio,Pop-Port,Removable Li-Po 1300 mAh battery (BP-5L),,,
Nokia 6822,,GSM,GSM 900 / 1800 / 1900 ,,,,"106 x 46 x 21 mm, 79 cc (4.17 x 1.81 x 0.83 in)",100 g (3.53 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)",,,,,No,3.5MB,VGA,,Yes,No,,Yes,No,WLANNo,1.1,,No,,Removable Li-Ion 850 mAh battery (BL-5C),,,
Nokia 6101,,GSM,GSM 900 / 1800 / 1900 ,,,,85 x 45 x 24 mm (3.35 x 1.77 x 0.94 in),97 g (3.42 oz),,Mini-SIM,"1.8 inches, 29 x 35 mm, 10.2 cm",128 x 160 pixels (~114 ppi density),,,,,No,4.4MB,VGA,,Yes,No,,Yes,No,WLANNo,No,,FM radio,Pop-Port,Removable Li-Ion 760 mAh battery (BL-4C),,Black,
Nokia 6681,,GSM,GSM 900 / 1800 / 1900 ,,,,"108.4 x 55.2 x 20.5 mm, 104 cc (4.27 x 2.17 x 0.81 in)",131 g (4.62 oz),,Mini-SIM,"2.1 inches, 35 x 41 mm, 14.0 cm",176 x 208 pixels (~130 ppi density),"Symbian OS 8.0a, Series 60 2nd Edition",TI OMAP 1710,220 MHz ARM926EJ-S,,"RS-DV-MMC, 64 MB included",8MB,1.3 MP,LED flash,Yes,No,,Yes,No,WLANNo,1.2,,No,Pop-Port,Removable Li-Ion 900 mAh battery (BL-5C),,"Electric Blue, Pearl White",
Nokia 6680,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps","108.6 x 55.2 x 20.5 mm, 104 cc (4.28 x 2.17 x 0.81 in)",133 g (4.69 oz),,Mini-SIM,"2.1 inches, 35 x 41 mm, 14.0 cm",176 x 208 pixels (~130 ppi density),"Symbian OS 8.0a , Series 60 UI",TI OMAP 1710,220 MHz ARM926EJ-S,,"RS-DV-MMC, 64 MB included",10MB,1.3 MP,LED flash,QCIF,VGA videocall camera,,Yes,No,WLANNo,1.2,,No,Pop-Port,Removable Li-Ion 900 mAh battery (BL-5C),,"Bronze, Silver",About 230 EUR
Nokia 6030,,GSM,GSM 900 / 1800 ,,,,"104 x 44 x 18 mm, 75 cc (4.09 x 1.73 x 0.71 in)",90 g (3.17 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,3MB,No,,,,,Yes,No,WLANNo,No,,FM radio,,Removable Li-Ion 900 mAh battery (BL-5C),,"Black, Champagne",About 50 EUR
Nokia 6021,,GSM,GSM 900 / 1800 / 1900 ,,,,"106 x 44 x 20 mm, 73 cc (4.17 x 1.73 x 0.79 in)",88 g (3.10 oz),,Mini-SIM,"1.56 inches, 7.9 cm","128 x 128 pixels, 1:1 ratio (~116 ppi density)",,,,,No,2.3MB,No,,,,,Yes,No,WLANNo,1.2,,No,Pop-Port,Removable Li-Ion 900 mAh battery (BL-5B),,Black,About 100 EUR
Nokia 6230i,,GSM,GSM 900 / 1800 / 1900 ,,,,"103 x 44 x 20 mm, 76 cc (4.06 x 1.73 x 0.79 in)",99 g (3.49 oz),,Mini-SIM,"1.5 inches, 27 x 27 mm, 7.3 cm","208 x 208 pixels, 1:1 ratio (~196 ppi density)",,,,,"MMC, up to 512 MB",32MB,1.3 MP,,QCIF,No,,Yes,No,WLANNo,1.2,,Stereo FM radio,Pop-Port,Removable Li-Ion 900 mAh battery (BL-5C),,"Silver Grey, Black , White",
Nokia 8800,,GSM,GSM 900 / 1800 / 1900 ,,,,"107 x 45 x 15 mm, 67 cc (4.21 x 1.77 x 0.59 in)",134 g (4.73 oz),,Mini-SIM,"1.7 inches, 31 x 31 mm, 9.3 cm","208 x 208 pixels, 1:1 ratio (~173 ppi density)",,,,,No,64MB,SVGA,,QCIF,No,,Yes,No,WLANNo,"1.2, A2DP",,FM radio,No,Removable Li-Ion 600 mAh battery (BL-5X),,"Silver, Black Edition (for the Russian market)",About 330 EUR
Nokia 5140i,,GSM,GSM 900 / 1800 / 1900 ,,,,"106.5 x 46.8 x 23.8 mm, 86 cc (4.19 x 1.84 x 0.94 in)",100.8 g (3.53 oz),,Mini-SIM,"1.5 inches, 27 x 27 mm, 7.3 cm","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",,,,,No,3.5MB,VGA,,Yes,No,,Yes,No,WLANNo,No,,Stereo FM radio,Pop-Port,Removable Li-Ion 760 mAh battery (BL-5B),,"3 - Black, Orange and Dark Green Transceiver",About 190 EUR
Nokia 1101,,GSM,GSM 900 / 1800 ,,,,"106 x 46 x 20 mm, 72 cc (4.17 x 1.81 x 0.79 in)",86 g (3.03 oz),,Mini-SIM,,"96 x 65 pixels, 4 lines, 3:2 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 850 mAh battery (BL-5C),,Xpress-on covers,About 40 EUR
Nokia 1110,,GSM,GSM 900 / 1800 ,,,,104 x 44 x 17 mm (4.09 x 1.73 x 0.67 in),80 g (2.82 oz),,Mini-SIM,,96 x 68 pixels,,,,,No,4MB,No,,,,,Yes,No,WLANNo,No,,No,,Removable Li-Ion 900 mAh battery (BL-5C),,Xpress-on covers,About 40 EUR
Nokia 1600,,GSM,GSM 900 / 1800 ,,,,104 x 45 x 17 mm (4.09 x 1.77 x 0.67 in),85 g (3.00 oz),,Mini-SIM,"1.4 inches, 6.0 cm",96 x 68 pixels (~84 ppi density),,,,,No,4MB,No,,,,,Yes,No,WLANNo,No,,No,,Removable Li-Ion 900 mAh battery (BL-5C),,Xpress-on covers,About 50 EUR
Nokia 2652,,GSM,GSM 900 / 1800 ,,,,"85 x 46 x 23 mm, 77 cc (3.35 x 1.81 x 0.91 in)",96 g (3.39 oz),,Mini-SIM,,"128 x 128 pixels, 1:1 ratio",,,,,No,1MB,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 760 mAh battery (BL-4C),,Cell and Fleur motifs,About 70 EUR
Nokia N70,,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,"Yes, 384 kbps","108.8 x 53 x 21.8 mm, 95.9 cc (4.28 x 2.09 x 0.86 in)",126 g (4.44 oz),,Mini-SIM,"2.1 inches, 35 x 41 mm, 14.0 cm",176 x 208 pixels (~130 ppi density),"Symbian OS 8.1a , Series 60 UI",TI OMAP 1710,220 MHz,,"RS-DV-MMC, 64 MB included",22MB,2 MP,LED flash,Yes,VGA videocall camera,,Yes,No,WLANNo,2.0,,FM radio,Pop-Port,Removable Li-Ion 970 mAh battery (BL-5C),,"Silver, Ivory/Pearl, Black (Music Edition)",About 110 EUR
Nokia 3610,,GSM,GSM 900 / 1800 ,,,,"105 x 45 x 22 mm, 79 cc (4.13 x 1.77 x 0.87 in)",92 g (3.25 oz),,Mini-SIM,,"96 x 65 pixels, 5 lines, 3:2 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 830 mAh battery (BLB-2),,Ttranslucent Xpress-on covers,
Nokia 6610,,GSM,GSM 900 / 1800 / 1900 ,,,,"106 x 45 x 17.5 mm, 71 cc (4.17 x 1.77 x 0.69 in)",84 g (2.96 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",,,,,No,,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio,,Removable Li-Ion 780 mAh battery (BLD-3),,"3 - Black, White, Grey",
Nokia 3510i,,GSM,GSM 900 / 1800 ,,,,"118 x 50 x 17 mm, 98 cc (4.65 x 1.97 x 0.67 in)",106 g (3.74 oz),,Mini-SIM,,"96 x 65 pixels, 3:2 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 950 mAh battery (BLC-2),,Xpress-on covers,
Nokia 3530,,GSM,GSM 900 / 1800 ,,,,"118 x 50 x 17 mm, 98 cc (4.65 x 1.97 x 0.67 in)",106 g (3.74 oz),,Mini-SIM,"1.5 inches, 6.7 cm","96 x 65 pixels, 3:2 ratio (~77 ppi density)",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 1000 mAh battery (BLC-2),,Xpress-on covers,
Nokia 3650,,GSM,GSM 900 / 1800 / 1900 ,,,,"130 x 57 x 26 mm, 139 cc (5.12 x 2.24 x 1.02 in)",130 g (4.59 oz),,Mini-SIM,"2.1 inches, 35 x 41 mm, 14.0 cm",176 x 208 pixels (~130 ppi density),"Symbian 6.1, Series 60 v1.0 UI",,104 MHz ARM 9,,MMC,4MB,VGA,,Yes,No,,Yes,No,WLANNo,1.1,,No,,Removable Li-Ion 850 mAh battery (BL-5C),,"Dark Blue, Grey and Yellow",
Nokia 6650,,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,"Yes, 384 kbps","132 x 52 x 25 mm, 123 cc (5.20 x 2.05 x 0.98 in)",141 g (4.97 oz),,Mini-SIM,,128 x 160 pixels,,,,,No,7MB,VGA,,Yes,No,,Yes,No,WLANNo,1.1,,No,,Removable Li-Ion 950 mAh battery (BLC-2),,,
Nokia 2100,,GSM,GSM 900 / 1800 ,,,,"105 x 44 x 20 mm, 77 cc (4.13 x 1.73 x 0.79 in)",85 g (3.00 oz),,Mini-SIM,,"96 x 65 pixels, 3:2 ratio",,,,,No,,No,,,,,No,No,WLANNo,No,,No,,Removable Li-Ion 720 mAh battery (BLD-3),,"3 (Yellow, Green, and Grey) + Xpress-on covers",
Nokia 5100,,GSM,GSM 900 / 1800 / 1900 ,,,,"108 x 49 x 22 mm, 89 cc (4.25 x 1.93 x 0.87 in)",104 g (3.67 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,725 KB,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio,,Removable Li-Ion 760 mAh battery (BL-4C),,Xpress-on covers,
Nokia 6100,,GSM,GSM 900 / 1800 / 1900 ,,,,"102 x 44 x 13.5 mm, 60 cc (4.02 x 1.73 x 0.53 in)",76 g (2.68 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)",,,,,No,725 KB,No,,,,,Yes,No,WLANNo,No,,No,,Removable Li-Ion 760 mAh battery (BL-4C),,"3 -  Dark blue, Light blue and Yellowish beige",
Nokia 6800,,GSM,GSM 900 / 1800 ,,,,"119 x 55 x 23 mm, 105 cc (4.69 x 2.17 x 0.91 in)",122 g (4.30 oz),,Mini-SIM,"1.7 inches, 9.3 cm","128 x 128 pixels, 8 lines, 1:1 ratio (~106 ppi density)",,,,,No,,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio,,Removable Li-Ion 1000 mAh battery (BLC-2),,,
Nokia 8910i,,GSM,GSM 900 / 1800 ,,,,"103 x 46 x 20 mm, 83 cc (4.06 x 1.81 x 0.79 in)",112 g (3.95 oz),,Mini-SIM,"1.25 inches, 4.7 cm","96 x 65 pixels, 3:2 ratio (~93 ppi density)",,,,,No,,No,,,,,No,No,WLANNo,1.1,,No,,Removable Li-Ion 830 mAh battery (BLB-2),,,
Nokia 7250,,GSM,GSM 900 / 1800 / 1900 ,,,,"105 x 44 x 19 mm, 73 cc (4.13 x 1.73 x 0.75 in)",92 g (3.25 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)",,,,,No,725 KB,CIF,,No,No,,No,No,WLANNo,No,,Stereo FM radio,,Removable Li-Ion 780 mAh battery (BLD-3),,"2 - Blue and Plum,",
Nokia N-Gage,,GSM,GSM 900 / 1800 / 1900 ,,,,"134 x 70 x 20 mm, 139 cc (5.28 x 2.76 x 0.79 in)",137 g (4.83 oz),,Mini-SIM,"2.1 inches, 35 x 41 mm, 14.0 cm",176 x 208 pixels (~130 ppi density),"Symbian 6.1, Series 60 v1.0 UI",,104 MHz ARM 920T,,MMC,3.4MB,No,,,,,Yes,No,WLANNo,1.1,,Stereo FM radio,Proprietary,Removable Li-Ion 850 mAh battery (BL-5C),,,
Nokia 3300,,GSM,GSM 900 / 1800 ,,,,"114 x 63 x 20 mm, 115 cc (4.49 x 2.48 x 0.79 in)",125 g (4.41 oz),,Mini-SIM,"1.7 inches, 31 x 31 mm, 9.3 cm","128 x 128 pixels, 5 lines, 1:1 ratio (~106 ppi density)",,,,,"MMC, 64 MB included",4.5MB,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio,Proprietary,Removable Li-Ion 780 mAh battery (BLD-3),,Orange and Black Blue,
Nokia 6220,,GSM,GSM 900 / 1800 / 1900 ,,,,"107 x 45 x 19 mm, 76 cc (4.21 x 1.77 x 0.75 in)",92 g (3.25 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)",,,,,No,,CIF,,No,No,,No,No,WLANNo,No,,FM radio,Pop-Port,Removable Li-Ion 780 mAh battery (BLD-3),,2 - Blue and Plum,
Nokia 6108,,GSM,GSM 900 / 1800 / 1900 ,,,,"106 x 46.4 x 22.8 mm, 82 cc (4.17 x 1.83 x 0.90 in)",98 g (3.46 oz),,Mini-SIM,,"128 x 128 pixels, 8 lines, 1:1 ratio",,,,,No,,No,,,,,Yes,No,WLANNo,No,,"Stereo FM radio, RDS",,Removable Li-Ion 850 mAh battery (BL-5C),,"3 -  Silver Blue, Silver Yellow and Silver Rose",
Nokia N87,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA,-,-,,Mini-SIM,,,Symbian OS,,,,microSDHC (dedicated slot),,"12 MP, AF","Carl Zeiss lens, Xenon flash",720p,VGA videocall camera,,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"3.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion battery,,"Black, Brown",
