Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Lenovo A859,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,142 x 72.5 x 9.2 mm (5.59 x 2.85 x 0.36 in),163.3 g (5.75 oz),,Dual SIM (Dual stand-by),"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,Yes,1.6 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 2250 mAh, removable",,Black/White,About 140 EUR
Lenovo A880,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,164 x 85.4 x 9.3 mm (6.46 x 3.36 x 0.37 in),196 g (6.91 oz),,Dual SIM (Dual stand-by),"6.0 inches, 99.2 cm","540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),8GB 1GB RAM,"5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 2500 mAh, removable",,"Black, White",About 130 EUR
Lenovo S660,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,137 x 68.8 x 10 mm (5.39 x 2.71 x 0.39 in),151 g (5.33 oz),,Dual SIM,"4.7 inches, 60.9 cm","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, HDR",1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 3000 mAh, removable",,Titanium,About 170 EUR
Lenovo S850,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,141 x 71 x 8.2 mm (5.55 x 2.80 x 0.32 in),140 g (4.94 oz),,Dual SIM (Micro-SIM),"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,No,16GB 1GB RAM,"13 MP, AF","LED flash, HDR",1080p@30fps,5 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 2000 mAh, non-removable",,"Pink, White",About 200 EUR
Lenovo S860,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,149.5 x 77 x 10.3 mm (5.89 x 3.03 x 0.41 in),190 g (6.70 oz),,Dual SIM (Micro-SIM),"5.3 inches, 77.4 cm","720 x 1280 pixels, 16:9 ratio (~277 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,No,16GB 2GB RAM,"8 MP, AF","LED flash, HDR",Yes,1.6 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",No,FM radio,microUSB 2.0,"Li-Po 4000 mAh, non-removable",,Titanium,About 250 EUR
Lenovo A5860,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"38, 39, 40, 41","HSPA, LTE",152 x 76.2 x 8.5 mm (5.98 x 3.00 x 0.33 in),149 g (5.26 oz),,Dual SIM,"5.5 inches, 83.4 cm","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 5.0 (Lollipop),,Quad-core 1.3 GHz Cortex-A7,,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",Dual-LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion, removable",,"White, Silver, Gray, Black",
Lenovo ZUK Z1 mini,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41","HSPA, LTE Cat4 150/50 Mbps",-,-,,"Dual SIM (Micro-SIM, dual stand-by)","4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 5.1.1 (Lollipop),Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,No,"16GB 2GB RAM, 32GB 3GB RAM","8 MP, AF","LED flash, panorama",Yes,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,,,"White, Black",
Lenovo K7,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 , LTE,"HSPA, LTE",-,0 (5.68 oz),,Nano-SIM + Nano-SIM,"6.09 inches, 92.6 cm","720 x 1520 pixels, 19:9 ratio (~276 ppi density)",Android 10,Unisoc SC9863A (28 nm),Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55),IMG8322,microSDXC (uses shared SIM slot),,"13 MP, (wide), PDAF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,5 MP,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"5.0, A2DP, LE",No,FM radio,Yes,Li-Ion 4000 mAh,,"Blue, Black",
Lenovo K12,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 , LTE,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",164.9 x 75.7 x 8.9 mm (6.49 x 2.98 x 0.35 in),180 g (6.35 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Android 10,Mediatek MT6762G Helio G25 (12 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),PowerVR GE8320,microSDXC (uses shared SIM slot),32GB 2GB RAM,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",1080p@30fps,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"5.0, A2DP, LE",No,FM radio,USB Type-C 2.0,Li-Po 4000 mAh,10W wired,"Mineral Gray, Aqua Blue",
Lenovo ThinkPad,,HSPA, ,HSDPA 2100 - region dependent,,HSPA (region dependent),260 x 181.7 x 14 mm (10.24 x 7.15 x 0.55 in),730 g (1.61 lb),,No,"10.1 inches, 295.8 cm","800 x 1280 pixels, 16:10 ratio (~149 ppi density)","Android 3.1 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2,Dual-core 1.0 GHz,,3-in-1 card reader,"16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM",5 MP,,Yes,2 MP,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.0, A2DP",,No,"microUSB 2.0, USB 2.0",Non-removable Li-Po 3250 mAh battery (24.1 Wh),,Black,
Lenovo IdeaPad K1,,HSPA / EVDO, ,HSDPA 2100 - region dependent,,"EV-DO Rev.A 3.1 Mbps, HSPA (region dependent)",264 x 189 x 13.3 mm (10.39 x 7.44 x 0.52 in),750 g (1.65 lb),,No,"10.1 inches, 295.8 cm","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 3.1 (Honeycomb),Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",LED flash,720p,2 MP,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,miniUSB 2.0,Non-removable Li-Ion 7400 mAh battery,,"White, Black, Red, Brown",About 330 EUR
Lenovo IdeaPad A1,,No cellular connectivity, ,,,,195 x 125 x 12 mm (7.68 x 4.92 x 0.47 in),400 g (14.11 oz),,No,"7.0 inches, 137.9 cm","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 2.3 (Gingerbread),,1.0 GHz Cortex-A8,,microSDHC (dedicated slot),16GB 512MB RAM,3.15 MP,,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,miniUSB 2.0,Non-removable Li-Ion battery,,"Pink, White, Black, Blue",About 170 EUR
Lenovo LePad S2005,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 14.4/5.76 Mbps,155.5 x 81.7 x 10 mm (6.12 x 3.22 x 0.39 in),198 g (6.98 oz),,Mini-SIM,"5.0 inches, 71.2 cm","480 x 800 pixels, 5:3 ratio (~187 ppi density)",Android 2.3 (Gingerbread),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",LED flash,1080p@30fps,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",,No,microUSB 2.0,Removable Li-Ion 1680 mAh battery,,Black/Orange,
Lenovo LePad S2007,,HSPA / EVDO, ,HSDPA 2100 ,,"EV-DO Rev.A 3.1 Mbps, HSPA",200.2 x 127.6 x 9.7 mm (7.88 x 5.02 x 0.38 in),357 g (12.59 oz),,No,"7.0 inches, 142.1 cm","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm Snapdragon,Dual-core 1.5 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF",LED flash,Yes,1.3 MP,720p,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,microUSB 2.0,Non-removable Li-Ion 3780 mAh battery (14 Wh),,Black/Orange,
Lenovo LePad S2010,,HSPA / EVDO, ,HSDPA 2100 ,,"EV-DO Rev.A 3.1 Mbps, HSPA",265.9 x 183.4 x 9.9 mm (10.47 x 7.22 x 0.39 in),670 g (1.48 lb),,No,"10.1 inches, 295.8 cm","800 x 1280 pixels, 16:10 ratio (~149 ppi density)","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm Snapdragon,Dual-core 1.5 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF",LED flash,Yes,1.3 MP,720p,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,microUSB 2.0,Non-removable Li-Ion 7560 mAh battery (28 Wh),,Black/Orange,
Lenovo IdeaPad S2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,-,580 g (1.28 lb),,Mini-SIM,"10.0 inches, 290.0 cm","800 x 1280 pixels, 16:10 ratio (~151 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","5 MP, AF",,Yes,Yes,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,microUSB 2.0,Non-removable Li-Ion 1350 mAh battery,,Black,
Lenovo K800,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 / 1800,,HSPA 21.1/5.76 Mbps,130.5 x 71.2 x 11 mm (5.14 x 2.80 x 0.43 in),161 g (5.68 oz),,Mini-SIM,"4.5 inches, 55.8 cm","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",Android 2.3.7 (Gingerbread),Intel Atom Z2460,1.6 GHz,PowerVR SGX540,microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF",Dual-LED flash,1080p@30fps,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,microUSB 2.0,Removable Li-Ion 1900 mAh battery,,Black,About 190 EUR
Lenovo A60,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - SIM 1 only,,HSPA 7.2/5.76 Mbps,116 x 59.9 x 12.6 mm (4.57 x 2.36 x 0.50 in),135 g (4.76 oz),,Dual SIM (Mini-SIM),"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.5 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,PowerVR SGX531,"microSDHC (dedicated slot), 2 GB included",220MB,3.15 MP,,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g, hotspot","2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Gray,About 120 EUR
Lenovo LePhone S2,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,HSPA,122 x 60 x 10.9 mm (4.80 x 2.36 x 0.43 in),120 g (4.23 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Android 2.3.4 (Gingerbread),,Dual-core 1.4 GHz Cortex-A9,,No,"8GB 512MB RAM, 16GB 1GB RAM","8 MP, AF",LED flash,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",,No,microUSB 2.0 (MHL TV-out),Removable Li-Ion 1500 mAh battery,,Black,About 370 EUR
Lenovo E156,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,101 x 44.3 x 14.4 mm (3.98 x 1.74 x 0.57 in),70.2 g (2.47 oz),,"Dual SIM (Mini-SIM, dual stand-by)","1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,Mediatek MT6223D,,,microSDHC (dedicated slot),,No,,,,,Yes,No,WLANNo,No,,"FM radio, recording",miniUSB,Removable Li-Ion 650 mAh battery,,"Black, Red",About 30 EUR
Lenovo A336,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,113.5 x 49 x 13.1 mm (4.47 x 1.93 x 0.52 in),92 g (3.25 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,Mediatek MT6253DV,104 MHz,No,microSDHC (dedicated slot),,VGA,,Yes,No,,Yes,Yes,WLANNo,"2.0, A2DP",,"FM radio, recording",miniUSB,Removable Li-Ion 1400 mAh battery,,"Orange, Green",About 40 EUR
Lenovo Q330,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,103 x 58 x 13.5 mm (4.06 x 2.28 x 0.53 in),87 g (3.07 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.3 inches, 16.4 cm","320 x 240 pixels, 4:3 ratio (~174 ppi density)",,Mediatek MT6253,104 MHz,No,microSDHC (dedicated slot),,2 MP,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,"FM radio, recording",miniUSB,Removable Li-Ion 1000 mAh battery,,"Black, White",About 30 EUR
Lenovo Q350,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,110 x 59 x 12.5 mm (4.33 x 2.32 x 0.49 in),100 g (3.53 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.3 inches, 16.4 cm","320 x 240 pixels, 4:3 ratio (~174 ppi density)",,Mediatek MT6235,,,microSDHC (dedicated slot),63MB,3.15 MP,,Yes,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.0, A2DP",,"FM radio, recording",microUSB,Removable Li-Ion 1100 mAh battery,,Red,About 60 EUR
Lenovo S800,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,120.5 x 48.5 x 13 mm (4.74 x 1.91 x 0.51 in),124 g (4.37 oz),,Dual SIM (Mini-SIM),"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,Mediatek MT6253,104 MHz,No,microSDHC (dedicated slot),,2 MP,,Yes,No,,Yes,No,WLANNo,"2.0, A2DP",,"FM radio, recording",miniUSB,Removable Li-Ion 650 mAh battery,,"Black, White",About 160 EUR
Lenovo A185,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,118 x 49.8 x 15.8 mm (4.65 x 1.96 x 0.62 in),93 g (3.28 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,Mediatek MT6252,,,microSDHC (dedicated slot),,VGA,,Yes,No,,Yes,Yes,WLANNo,"2.0, A2DP",,"FM radio, recording",microUSB,Removable Li-Ion 1800 mAh battery,,Black,About 40 EUR
Lenovo A335,,GSM,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,118.5 x 51.3 x 13.5 mm (4.67 x 2.02 x 0.53 in),102 g (3.60 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.6 inches, 20.9 cm","240 x 320 pixels, 4:3 ratio (~154 ppi density)",,Mediatek MT6253,104 MHz,No,microSDHC (dedicated slot),,VGA,LED flash,Yes,No,,Yes,Yes,WLANNo,"2.0, A2DP",,"FM radio, recording",miniUSB,Removable Li-Ion 1700 mAh battery,,"Black, White",About 40 EUR
Lenovo A65,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,116 x 59.9 x 12.6 mm (4.57 x 2.36 x 0.50 in),-,,"Dual SIM (Mini-SIM, dual stand-by)","3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.5 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,PowerVR SGX531,"microSDHC (dedicated slot), 4 GB included",220MB,3.15 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 90 EUR
Lenovo P700i,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,125.6 x 64.6 x 12.8 mm (4.94 x 2.54 x 0.50 in),162 g (5.71 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,"microSDHC (dedicated slot), 2 GB included","4GB (1.85GB user available), 512MB RAM","5 MP, AF",,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP, EDR",,FM radio; FM transmitter,microUSB 2.0,Removable Li-Ion 2500 mAh battery,,"Dark Blue, White",About 140 EUR
Lenovo K860,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,143.5 x 74.4 x 9.6 mm (5.65 x 2.93 x 0.38 in),193.5 g (6.81 oz),,Mini-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Exynos 4412 Quad (32 nm),Quad-core 1.4 GHz Cortex-A9,Mali-400MP4,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",Dual-LED flash,1080p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,,FM radio,microUSB 2.0,Removable Li-Ion 2250 mAh battery,,"Black, Red",About 290 EUR
Lenovo A660,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,125 x 65 x 10.5 mm (4.92 x 2.56 x 0.41 in),138 g (4.87 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,"microSDHC (dedicated slot), 8 GB included",4GB 512MB RAM,"5 MP, AF",,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,,,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,"Black, Orange",About 190 EUR
Lenovo S880,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - SIM 1 only,,HSPA 7.2/5.76 Mbps,142 x 78 x 9.9 mm (5.59 x 3.07 x 0.39 in),196 g (6.91 oz),,"Dual SIM (Mini-SIM, dual stand-by)","5.0 inches, 71.2 cm","480 x 800 pixels, 5:3 ratio (~187 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP, EDR",No,FM radio; FM transmitter; built-in antenna,microUSB 2.0,"Li-Ion 2250 mAh, removable",,"Black, White",About 280 EUR
Lenovo S560,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 - SIM 1 only,,HSPA,125 x 63 x 12.3 mm (4.92 x 2.48 x 0.48 in),155 g (5.47 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",,480p,VGA,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP, EDR",No,"FM radio, buit-in antenna",microUSB 2.0,"Li-Ion 2000 mAh, removable",,Deep Blue,About 180 EUR
Lenovo A60+,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - SIM 1 only,,HSPA 7.2/5.76 Mbps,115.8 x 60.8 x 11.9 mm (4.56 x 2.39 x 0.47 in),135 g (4.76 oz),,"Dual SIM (Mini-SIM, dual stand-by)","3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.6 (Gingerbread),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"256MB RAM, 512MB","2 MP, AF",,480p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.0, A2DP, EDR",No,FM radio,microUSB 2.0,"Li-Ion 1500 mAh, removable",,Black,About 70 EUR
Lenovo P770,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,133 x 67 x 11.9 mm (5.24 x 2.64 x 0.47 in),161 g (5.68 oz),,"Dual SIM (Mini-SIM, dual stand-by)","4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,"microSDHC (dedicated slot), 8 GB included",4GB 1GB RAM,"5 MP, AF",LED flash,"Yes,",VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,FM radio,microUSB 2.0,"Li-Ion 3500 mAh, removable",,Black,About 140 EUR
Lenovo S720,,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,132.3 x 68.3 x 9.9 mm (5.21 x 2.69 x 0.39 in),140 g (4.94 oz),,Dual SIM (Mini-SIM),"4.5 inches, 55.8 cm","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,"8 MP, AF",LED flash,720p,1 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",No,FM radio,microUSB 2.0,"Li-Ion 2000 mAh, removable",,"Pink, White",About 230 EUR
Lenovo A690,,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,124 x 65 x 11 mm (4.88 x 2.56 x 0.43 in),134 g (4.73 oz),,Dual SIM (Mini-SIM),"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3.6 (Gingerbread),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"512MB RAM, 512MB",3.15 MP,,480p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,FM radio,microUSB 2.0,"Li-Ion 1500 mAh, removable",,Black,About 90 EUR
Lenovo A789,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,HSPA,126.6 x 65.4 x 13.2 mm (4.98 x 2.57 x 0.52 in),154.8 g (5.43 oz),,Dual SIM (Mini-SIM),"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",Yes,No,"FM radio, FM transmitter",microUSB 2.0,"Li-Ion 2000 mAh, removable",,Black,About 150 EUR
