Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
LG T375 Cookie Smart,,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,103 x 59 x 10.7 mm (4.06 x 2.32 x 0.42 in),96 g (3.39 oz),,Dual SIM (Mini-SIM),"3.2 inches, 31.7 cm","240 x 320 pixels, 4:3 ratio (~125 ppi density)",,,,,microSDHC (dedicated slot),50MB 128MB ROM 64MB RAM,2 MP,,QCIF@15fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, A2DP",,"Stereo FM radio, RDS",2.0,Removable Li-Ion 950 mAh battery,,"White, Black, Red",About 70 EUR
LG T385,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,103 x 59 x 10.7 mm (4.06 x 2.32 x 0.42 in),-,,Mini-SIM,"3.2 inches, 31.7 cm","240 x 320 pixels, 4:3 ratio (~125 ppi density)",,,,,microSDHC (dedicated slot),50MB 128MB ROM 64MB RAM,2 MP,,QCIF@15fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"2.1, EDR",,"Stereo FM radio, RDS",2.0,Removable Li-Ion 950 mAh battery,,Black,About 60 EUR
LG C199,,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,109.4 x 59.8 x 12.5 mm (4.31 x 2.35 x 0.49 in),92 g (3.25 oz),,Dual SIM (Mini-SIM),"2.3 inches, 16.4 cm","240 x 320 pixels, 4:3 ratio (~174 ppi density)",,Mediatek MT6236,,,microSDHC (dedicated slot),78.4MB,2 MP,,QCIF@15fps,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,"2.1, EDR",,"FM radio, RDS",2.0,Removable Li-Ion 1100 mAh battery,,Black/Silver,About 70 EUR
LG Optimus L3 E405,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 3.6/0.384 Mbps,102.6 x 61.6 x 11.9 mm (4.04 x 2.43 x 0.47 in),119 g (4.20 oz),,Dual SIM (Mini-SIM),"3.2 inches, 31.7 cm","240 x 320 pixels, 4:3 ratio (~125 ppi density)",Android 2.3.6 (Gingerbread),Qualcomm MSM7225A Snapdragon S1,800 MHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),1GB 384MB RAM,"3.15 MP, AF",,480p@24fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot, DLNA","3.0, A2DP, EDR",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1540 mAh battery,,"Black, White",About 80 EUR
LG Optimus Vu P895,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,HSPA 21.1/5.76 Mbps,139.6 x 90.4 x 8.5 mm (5.50 x 3.56 x 0.33 in),168 g (5.93 oz),,Micro-SIM,"5.0 inches, 77.4 cm","768 x 1024 pixels, 4:3 ratio (~256 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.5 GHz,ULP GeForce,No,32GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",Yes,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),Non-removable Li-Ion 2100 mAh battery,,"Black, White",About 210 EUR
LG Motion 4G MS770,,CDMA / EVDO / LTE,CDMA 800 / 1700 / 1900 / 2100 ,CDMA2000 1xEV-DO ,4,"EV-DO Rev.A 3.1 Mbps, LTE",111 x 61 x 11.7 mm (4.37 x 2.40 x 0.46 in),132 g (4.66 oz),,Micro-SIM,"3.5 inches, 36.5 cm","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8960L Snapdragon S4 Plus,Dual-core 1.2 GHz Krait,Adreno 225,microSDHC (dedicated slot),"8GB (5GB user available), 1GB RAM","5 MP, AF","LED flash, HDR",1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP",,No,microUSB 2.0,Removable Li-Ion 1700 mAh battery,,Black,About 110 EUR
LG Optimus L9 P760,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 21.1/5.76 Mbps,131.9 x 68.2 x 9.1 mm (5.19 x 2.69 x 0.36 in),125 g (4.41 oz),,Mini-SIM,"4.7 inches, 60.9 cm","540 x 960 pixels, 16:9 ratio (~234 ppi density)","Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.1.2 (Jelly Bean)",TI OMAP 4430,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX540,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,1080p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP, EDR",Yes,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 2150 mAh battery,,"White, Black",About 170 EUR
LG Optimus L5 Dual E615,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,,HSPA 7.2/0.384 Mbps,118.3 x 66.5 x 9.5 mm (4.66 x 2.62 x 0.37 in),120 g (4.23 oz),,Dual SIM (Mini-SIM),"4.0 inches, 47.6 cm","320 x 480 pixels, 3:2 ratio (~144 ppi density)",Android 4.0.3 (Ice Cream Sandwich),Qualcomm MSM7225A Snapdragon S1,800 MHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),"4GB (2.6GB user available), 512MB RAM","5 MP, AF",LED flash,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1540 mAh battery,,"Black, White",About 110 EUR
LG Escape P870,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,"4, 17","HSPA, LTE",126 x 65 x 9 mm (4.96 x 2.56 x 0.35 in),128 g (4.52 oz),,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Qualcomm MSM8960L Snapdragon  S4 Plus,Dual-core 1.2 GHz Krait,Adreno 225,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",HDR,1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP",Yes,No,microUSB 2.0,Removable Li-Ion 2150 mAh battery,,Black,About 180 EUR
LG Splendor US730,,CDMA / EVDO,CDMA 800 / 1700 / 1900 / 2100 ,CDMA2000 1xEV-DO ,,EV-DO Rev.A 3.1 Mbps,125 x 67 x 9 mm (4.92 x 2.64 x 0.35 in),120 g (4.23 oz),,Mini-SIM,"4.3 inches, 52.6 cm","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0.4 (Ice Cream Sandwich),Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 4 GB included",4GB 768MB RAM,"5 MP, AF",LED flash,720p,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP, EDR",,No,microUSB 2.0,Removable Li-Ion 1700 mAh battery,,Black,About 120 EUR
LG Intuition VS950,,CDMA / EVDO / LTE,CDMA 800 / 1700 / 1900 / 2100 ,CDMA2000 1xEV-DO ,13,"EV-DO Rev.A 3.1 Mbps, LTE",139.7 x 90.4 x 8.4 mm (5.5 x 3.56 x 0.33 in),168.1 g (5.93 oz),,Micro-SIM,"5.0 inches, 77.4 cm","768 x 1024 pixels, 4:3 ratio (~256 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.5 GHz,,No,32GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP",Yes,"Stereo FM radio, RDS",microUSB 2.0,"Li-Po 2080 mAh, removable",,"Black, White",About 190 EUR
LG Optimus G E975,,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900  - E975, E973, E971",HSDPA 900 / 2100  - E975,"1, 3, 7, 8, 20 - E975 (market dependent)","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",131.9 x 68.9 x 8.5 mm (5.19 x 2.71 x 0.33 in),145 g (5.11 oz),,Micro-SIM,"4.7 inches, 62.9 cm","768 x 1280 pixels, 5:3 ratio (~318 ppi density)","Android 4.1.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"32GB (25GB user available), 2GB RAM","13 MP/8 MP, market dependent, AF","LED flash, HDR",1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",Yes,"Stereo FM radio, RDS","microUSB 2.0 (MHL TV-out), OTG",Non-removable Li-Po 2100 mAh battery,,"Black, White",About 160 EUR
LG Optimus G LS970,,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,25,"EV-DO Rev.A 3.1 Mbps, LTE, HSPA",131.9 x 68.9 x 8.5 mm (5.19 x 2.71 x 0.33 in),144.9 g (5.08 oz),,Micro-SIM,"4.7 inches, 62.9 cm","768 x 1280 pixels, 5:3 ratio (~318 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm Snapdragon S4,Qualcomm APQ8064,Adreno 320,No,32GB 2GB RAM,"13 MP, AF",LED flash,1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, LE",Yes,No,"microUSB 2.0 (MHL TV-out), OTG",Non-removable Li-Po 2100 mAh battery,,Black,About 480 EUR
LG Optimus G E970,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,"4, 17","HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps",130.8 x 71.6 x 8.4 mm (5.15 x 2.82 x 0.33 in),147.1 g (5.19 oz),,Micro-SIM,"4.7 inches, 62.9 cm","768 x 1280 pixels, 5:3 ratio (~318 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.1.2 (Jelly Bean)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,"microSDXC (dedicated slot), 16 GB included",16GB 2GB RAM,"8 MP, AF",LED flash,1080p@30fps,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, LE",Yes,No,"microUSB 2.0 (MHL TV-out), OTG","Li-Po 2100 mAh, non-removable",,Black,About 250 EUR
LG A200,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,99.8 x 51 x 15.8 mm (3.93 x 2.01 x 0.62 in),95 g (3.35 oz),,Mini-SIM,"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),"64MB RAM, 128MB ROM",2 MP,,176x144,No,,Yes,No,WLANNo,"2.1, A2DP",,FM radio,2.0,Removable Li-Ion 900 mAh battery,,Black,About 60 EUR
LG A190,,GSM,GSM 900 / 1800 - SIM1,,,,106.5 x 45 x 13.8 mm (4.19 x 1.77 x 0.54 in),66.5 g (2.33 oz),,"Dual SIM (Mini-SIM, dual stand-by)","1.52 inches, 7.5 cm","128 x 128 pixels, 1:1 ratio (~119 ppi density)",,,,,No,,No,,,,,Yes,Yes,WLANNo,No,,FM radio,No,Removable Li-Ion 950 mAh battery,,Black,About 40 EUR
LG A230,,GSM,GSM 850 / 900 / 1800 / 1900 - SIM1,,,,108.8 x 46.6 x 13.9 mm (4.28 x 1.83 x 0.55 in),80 g (2.82 oz),,Dual SIM (Mini-SIM),"1.77 inches, 9.9 cm",128 x 160 pixels (~116 ppi density),,,,,"miniSD, up to 8 GB",25MB,1.3 MP,,Yes,No,,Yes,No,WLANNo,"2.1, A2DP",,"FM radio, recording",2.0,Removable Li-Ion 950 mAh battery,,Black,About 40 EUR
LG A290,,GSM,GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2  & SIM 3,,,,113.5 x 51 x 13 mm (4.47 x 2.01 x 0.51 in),92 g (3.25 oz),,"Triple SIM (Mini-SIM, triple stand-by)","2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,Mediatek MT6253,microSDHC (dedicated slot),19MB,1.3 MP,,176x144@15fps,No,,Yes,Yes,WLANNo,"2.1, EDR",,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,"Gray, Black, White",About 60 EUR
LG A270,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,107.2 x 44.9 x 14.6 mm (4.22 x 1.77 x 0.57 in),65.8 g (2.29 oz),,Mini-SIM,"1.45 inches, 6.8 cm","128 x 128 pixels, 1:1 ratio (~125 ppi density)",,,,,"miniSD, up to 2 GB",4MB,No,,,,,Yes,Yes,WLANNo,No,,FM radio,No,Removable Li-Ion 950 mAh battery,,Black,About 20 EUR
LG A250,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,99.8 x 51 x 15.8 mm (3.93 x 2.01 x 0.62 in),92 g (3.25 oz),,Mini-SIM,"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),10MB,1.3 MP,,QCIF@15fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 900 mAh battery,,Black,About 80 EUR
LG A258,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,97.5 x 49.1 x 16.5 mm (3.84 x 1.93 x 0.65 in),92 g (3.25 oz),,Mini-SIM,"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),15MB,2 MP,,QCIF@15fps,No,,Yes,Yes,WLANNo,"2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 900 mAh battery,,Black,About 80 EUR
LG A350,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2,HSDPA 900 / 2100 - SIM 1 only,,HSPA 3.6/0.384 Mbps,116 x 53.3 x 12.9 mm (4.57 x 2.10 x 0.51 in),91.5 g (3.21 oz),,Dual SIM (Mini-SIM),"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,"miniSD, up to 32 GB",59MB 128MB RAM,1.3 MP,,QCIF,Yes,,Yes,No,WLANNo,"2.1, A2DP, EDR",,FM radio,2.0,Removable Li-Ion 950 mAh battery,,Black,About 70 EUR
LG S365,,GSM,GSM 900 / 1800 / 1900 - SIM1,,,,117 x 50.9 x 11.5 mm (4.61 x 2.00 x 0.45 in),85 g (3.00 oz),,"Dual SIM (Mini-SIM, dual stand-by)","2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,,QCIF,No,,Yes,Yes,WLANWi-Fi 802.11 b/g,Yes,,FM radio,2.0,Removable Li-Ion 900 mAh battery,,Black,About 60 EUR
LG Optimus Pro C660,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 3.6/0.384 Mbps,119.5 x 59.7 x 12.9 mm (4.70 x 2.35 x 0.51 in),129 g (4.55 oz),,Mini-SIM,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.3.3 (Gingerbread),Qualcomm MSM7227T Snapdragon S1,800 MHz ARM 11,Adreno 200,"microSDHC (dedicated slot), 2 GB included",512MB 256MB RAM,3.15 MP,,480p@24fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot",3.0,,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 70 EUR
LG Optimus Black (White version),,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,HSPA 7.2/5.76 Mbps,122 x 64 x 9.2 mm (4.80 x 2.52 x 0.36 in),109 g (3.84 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 2.2 (Froyo), 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",TI OMAP 3630,1.0 GHz Cortex-A8,PowerVR SGX530,microSDHC (dedicated slot),2GB 512MB RAM,"5 MP, AF",LED flash,720p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, A2DP, EDR",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1500 mAh battery,,White,About 140 EUR
LG Marquee LS855,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,EV-DO Rev.A 3.1 Mbps,122 x 64 x 9 mm (4.80 x 2.52 x 0.35 in),112 g (3.95 oz),,Mini-SIM,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3 (Gingerbread),,1.0 GHz,,"microSDHC (dedicated slot), 2 GB included",4GB 512MB RAM,"5 MP, AF",LED flash,720p@30fps,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP",,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 90 EUR
LG Esteem MS910,,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,4,"EV-DO Rev.A 3.1 Mbps, LTE",128 x 67 x 13 mm (5.04 x 2.64 x 0.51 in),172 g (6.07 oz),,Mini-SIM,"4.3 inches, 52.6 cm","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 2.3.4 (Gingerbread),Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,microSDHC (dedicated slot),8GB 512MB RAM,"5 MP, AF",LED flash,720p,1.3 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP, EDR",,No,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 150 EUR
LG Optimus Net,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 3.6/0.384 Mbps,113.5 x 59 x 12.1 mm (4.47 x 2.32 x 0.48 in),129.2 g (4.55 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3.3 (Gingerbread),Qualcomm MSM7227Т Snapdragon S1,800 MHz ARM 11,Adreno 200,"microSDHC (dedicated slot), 2 GB included",512MB 512MB RAM,"3.15 MP, AF",,480p@24fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot, DLNA","3.0, A2DP, EDR",O2 UK only,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 80 EUR
LG Optimus Net Dual,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - SIM 1 only,,HSPA 7.2/5.76 Mbps,114 x 59 x 12.1 mm (4.49 x 2.32 x 0.48 in),102 g (3.60 oz),,"Dual SIM (Mini-SIM, dual stand-by)","3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3.4 (Gingerbread),Qualcomm MSM7227T Snapdragon S1,800 MHz ARMv6,Adreno 200,"microSDHC (dedicated slot), 2 GB included",150MB 512MB RAM,"3.15 MP, AF",,480p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g, hotspot, DLNA","3.0, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 80 EUR
LG Optimus Sol E730,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,122.5 x 62.5 x 9.8 mm (4.82 x 2.46 x 0.39 in),110 g (3.88 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Android 2.3.4 (Gingerbread),Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 2 GB included",2GB 512MB RAM,"5 MP, AF",,720p@30fps,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,"Black, titan, white",About 110 EUR
LG Optimus Chic E720,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/2 Mbps,112.5 x 57.9 x 12.9 mm (4.43 x 2.28 x 0.51 in),132 g (4.66 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.2 (Froyo),,600 MHz,,"microSDHC (dedicated slot), 2 GB included",150MB,"5 MP, AF",,480p@30fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g, Wi-Fi Direct, DLNA, hotspot","2.1, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Po 1250 mAh battery,,"Black, White",About 100 EUR
LG Town C300,,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,116 x 61.9 x 11.9 mm (4.57 x 2.44 x 0.47 in),92.5 g (3.25 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),158MB,2 MP,,Yes,No,,Yes,Yes,WLANNo,"2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black, White",About 50 EUR
LG E900 Optimus 7,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,HSPA 7.2/5.76 Mbps,125 x 59.8 x 11.5 mm (4.92 x 2.35 x 0.45 in),157 g (5.54 oz),,Mini-SIM,"3.8 inches, 41.1 cm","480 x 800 pixels, 5:3 ratio (~246 ppi density)","Microsoft Windows Phone 7, upgradable to 7.8",Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,16GB 512MB RAM,"5 MP, AF",LED flash,720p@24fps,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA","2.1, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 120 EUR
LG C900 Optimus 7Q ,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,HSPA 7.2/0.384 Mbps,119.5 x 59.5 x 15.2 mm (4.70 x 2.34 x 0.60 in),178 g (6.28 oz),,Mini-SIM,"3.5 inches, 34.9 cm","480 x 800 pixels, 5:3 ratio (~267 ppi density)",Microsoft Windows Phone 7,Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,16GB 512MB RAM,"5 MP, AF",LED flash,720p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA","2.1, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,
LG Quantum,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,HSPA,119.5 x 59.5 x 15.2 mm (4.70 x 2.34 x 0.60 in),176 g (6.21 oz),,Mini-SIM,"3.5 inches, 34.9 cm","480 x 800 pixels, 5:3 ratio (~267 ppi density)",Microsoft Windows Phone 7,Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,16GB 512MB RAM,"5 MP, AF",LED flash,720p,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, DLNA","2.1, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,About 80 EUR
LG GS390 Prime,,GSM,GSM 850 / 1800 / 1900 ,,,,108 x 52.8 x 12.7 mm (4.25 x 2.08 x 0.5 in),89 g (3.14 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,,Yes,No,,Yes,No,WLANNo,"2.1, A2DP",,Stereo FM radio,microUSB 2.0,Removable Li-Ion 900 mAh battery,,Black,About 70 EUR
LG GT550 Encore,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 3.6/0.384 Mbps,106 x 53.3 x 12 mm (4.17 x 2.10 x 0.47 in),104.9 g (3.67 oz),,Mini-SIM,"3.0 inches, 25.6 cm","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),,3.15 MP,,320p,No,,Yes,Yes,WLANNo,"2.1, A2DP, EDR",,No,microUSB 2.0,Removable Li-Ion 950 mAh battery,,Black,About 60 EUR
LG C320 InTouch Lady,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,91 x 63 x 16.4 mm (3.58 x 2.48 x 0.65 in),106 g (3.74 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),60MB,2 MP,,Yes,No,,Yes,Yes,WLANNo,"2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 900 mAh battery,,"Black, White, Pink, Orange",About 70 EUR
LG Vortex VS660,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,"EV-DO Rev.0, 153.2 Kbps",113.5 x 59 x 13.3 mm (4.47 x 2.32 x 0.52 in),124.8 (4.37 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.2 (Froyo),,600 MHz,,"microSDHC (dedicated slot), 2 GB included",170MB,"3.15 MP, AF",,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g, hotspot","2.1, A2DP",,No,microUSB 2.0,Removable Li-Ion 1500 mAh battery,,Black,
LG Cosmos Touch VN270,,CDMA / CDMA2000,CDMA 800 / 1900 ,CDMA2000 1x ,,"Yes, 384 kbps",103 x 53 x 17 mm (4.06 x 2.09 x 0.67 in),123.9 g (4.34 oz),,Mini-SIM,"2.8 inches, 22.3 cm","240 x 400 pixels, 5:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,No,,Yes,No,WLANNo,"2.1, A2DP, EDR",,No,microUSB 2.0,Removable Li-Ion 1000 mAh battery,,Black,
